Num	Epoch	a		    e		    i		     w		     Node		  M		     Name
--	-----	----------	----------	---------	---------	---------	-----------	-----------------
2423	56800	2.3279179	0.0420647	8.5261400	102.2435600	47.1474600	356.7435952	Arpola
2424	56800	2.3323679	0.2150892	22.6803800	70.8567000	334.5224700	345.3134166	Pasacentennium
2425	56800	2.3487935	0.3428981	22.0661100	96.6828400	56.1791600	294.7133102	Parker
2426	56800	2.3499525	0.1303697	5.8307800	72.7896300	234.4410400	213.9314068	Purple Mountain
2427	56800	2.3513242	0.1129930	6.7667300	80.8365000	7.8584900	152.3716001	Soomana
2428	56800	2.3533783	0.1545760	5.1509300	91.2185000	148.4503600	228.9847361	Maximiliana
2429	56800	2.3548946	0.1264229	5.8031200	99.9466400	247.2783900	148.4317983	Jacliff
2430	56800	2.3650490	0.1428391	5.0909300	134.7655900	352.5574300	204.9458979	Kalevala
2431	56800	2.3678201	0.1337281	8.3314800	252.8991200	68.8193400	239.2617978	Reaves
2432	56800	2.3683303	0.1864851	4.7272000	72.8593200	228.3017500	238.5666909	Godiva
2433	56800	2.3747669	0.2546062	23.0806500	280.7341400	46.5932300	173.4595247	Carlin
2434	56800	2.3794417	0.0862334	10.3605600	351.3057400	167.4854700	343.8719879	Groom
2435	56800	2.3836130	0.1080546	5.5408400	65.2725400	158.2842300	199.3121028	Moore
2436	56800	2.3861264	0.2301590	11.3250200	177.5180200	92.4448800	182.6269826	1990 MV
2437	56800	2.3916370	0.2167213	23.4811400	224.1239000	250.7774400	113.2980540	Lidiya
2438	56800	2.3941969	0.1285244	3.7537000	109.3672000	117.2271900	235.4264861	Palala
2439	56800	2.3976928	0.1001709	6.8957300	352.9347800	356.6823500	134.3363546	Skorina
2440	56800	2.3988914	0.0791102	6.5534800	32.4141400	214.5316900	245.8202063	Lindbloom
2441	56800	2.4005109	0.2044414	5.7608300	229.1334200	131.6449400	175.2964393	Chichibu
2442	56800	2.4026302	0.2497674	27.0848900	354.9366800	112.2271000	181.9869195	Martinez
2443	56800	2.4108567	0.2233387	26.3218700	10.9879700	279.9042100	11.2940524	1995 MB
2444	56800	2.4311191	0.1313416	3.1688900	41.4549600	26.5095500	332.7064276	Pelagia
2445	56800	2.4370999	0.1516538	22.7171800	78.0802600	213.3232200	50.7068750	Yuzuruyoshii
2446	56800	2.4385358	0.0129061	4.2724300	18.6855600	120.9096200	108.8566992	Tanaka
2447	56800	2.4426038	0.2271115	14.2028500	205.6346900	130.0539400	140.8414635	1993 NB
2448	56800	2.4482426	0.1532746	12.9299400	44.1238300	313.9628000	5.9103072	Heinrich
2449	56800	2.4526569	0.0978316	3.3896900	170.2371700	154.4032500	232.1083651	Schliemann
2450	56800	2.4544609	0.1532951	4.7449400	10.9036700	314.1505400	130.6074042	Swope
2451	56800	2.4560587	0.1674233	2.6041500	96.8080700	201.3910500	59.5431263	Yatskiv
2452	56800	2.4576240	0.1307306	5.7022300	102.1878900	152.0690900	305.6173078	Markeev
2453	56800	2.4636749	0.1325095	1.9214500	189.4883700	290.4253200	207.2153221	Pire
2454	56800	2.4711837	0.0732096	4.0443600	225.1776300	188.5528800	116.0524046	Lambrecht
2455	56800	2.5151017	0.1837079	2.3867200	123.1611700	293.9860900	168.4137015	Sandler
2456	56800	2.5179935	0.2533135	12.1616600	277.5502900	94.7368600	9.7214156	Grueber
2457	56800	2.5273862	0.1048027	5.7419300	93.8523700	88.2231000	155.5035195	Gagarin
2458	56800	2.5287486	0.1864294	12.3937800	139.2829100	218.5179800	159.1009557	Vojislava
2459	56800	2.5343316	0.1788690	16.4927400	313.0108900	305.8568100	160.9729260	1999 AR
2460	56800	2.5428951	0.1868566	6.6849200	358.3484200	74.2481800	313.8797901	Haltia
2461	56800	2.5431943	0.1230821	15.0233000	123.6579000	170.7158700	163.5672925	1988 RT6
2462	56800	2.5449044	0.1031795	11.3984100	114.9256100	280.0256600	327.8289952	1994 YE1
2463	56800	2.5451080	0.2003233	7.3257800	202.3932800	162.6450400	191.2710087	Dasha
2464	56800	2.5465839	0.1828222	6.5414600	146.7272700	330.3758900	12.9363219	Leeuwenhoek
2465	56800	2.5484097	0.0726521	6.7665100	246.2713300	149.9638400	82.5133468	Nusl
2466	56800	2.5487606	0.2764283	12.6842400	349.0657100	357.1381300	80.6277798	Josefa
2467	56800	2.5518441	0.1002790	14.3979400	15.9007400	284.2839800	37.2780305	Sormano
2468	56800	2.5527226	0.0778246	14.7508100	239.9351400	321.3432200	14.3250972	Irinara
2469	56800	2.5546896	0.1982856	7.1907000	350.0807200	355.1243000	232.5277159	Cabrera
2470	56800	2.5586866	0.0234590	11.0547600	128.1074200	58.8240700	244.5861655	1997 UA9
2471	56800	2.5609020	0.1403375	14.9878300	267.8396400	185.7477800	344.2920413	1999 BL9
2472	56800	2.5642203	0.0519936	13.8377700	176.2965800	230.3487900	119.8693644	1998 FE112
2473	56800	2.5643644	0.1988976	5.4282200	11.3237100	76.8429700	230.8399527	Carusi
2474	56800	2.5670631	0.1114494	12.8801300	322.7777400	197.7026800	352.3767333	Shikokutenkyo
2475	56800	2.5689016	0.2425197	13.5580100	164.3062800	243.6528700	162.4537731	1987 WS3
2476	56800	2.5693240	0.1262384	5.2283600	347.3115100	277.9898800	43.3456114	Gajdusek
2477	56800	2.5699928	0.1302535	15.8749700	216.5555000	299.4669100	161.0357709	1999 XS136
2478	56800	2.5703673	0.1873327	11.2387500	135.7316900	204.7277300	12.9128049	Inuyama
2479	56800	2.5708336	0.0742995	3.0685500	247.7072600	205.9097600	29.6081987	Sorm
2480	56800	2.5727649	0.0768509	15.5988600	299.8888600	135.9023700	177.7187298	Wiggins
2481	56800	2.5731365	0.1292267	14.6286200	295.4830800	6.8943100	118.5967235	1999 CT101
2482	56800	2.5746818	0.2897298	12.2641700	303.2123200	36.7556900	173.1926428	1983 VD7
2483	56800	2.5766682	0.1909288	13.6227000	303.1084400	97.6584500	70.7416767	Barthibbs
2484	56800	2.5770241	0.1593780	16.3372600	204.9224100	135.8663800	125.4070104	1999 JC79
2485	56800	2.5772603	0.1122909	16.0902800	333.2226300	116.6052600	190.2970232	1996 BV2
2486	56800	2.5776016	0.0763470	10.3340100	230.9238400	117.6676100	327.9259226	Dzhalil
2487	56800	2.5789858	0.2054902	15.5388800	160.5634500	189.1146000	10.5753545	Susanrose
2488	56800	2.5808662	0.1716570	15.9590900	180.5754400	108.8795100	95.3668437	1999 CC5
2489	56800	2.5811142	0.1555291	12.6583500	82.6085800	203.8643100	47.7527560	Fredfranklin
2490	56800	2.5851274	0.1738178	12.9448600	143.3889600	249.8062400	1.4572095	Chiakitanaka
2491	56800	2.5909485	0.1394523	13.9888000	6.6282100	48.1499600	140.5101622	Fabbri
2492	56800	2.5910569	0.1381923	13.7850500	81.1787700	245.9859700	36.8534292	Chilton
2493	56800	2.5926895	0.1887805	14.1263600	270.7748200	112.8347800	228.3000817	1997 GQ27
2494	56800	2.5934088	0.1587632	11.9914100	77.2312600	192.6241500	287.9329268	Brage
2495	56800	2.5942853	0.1420673	13.1451900	94.1940400	157.6408400	112.5282295	Tove
2496	56800	2.5948035	0.1737938	12.4900900	91.8614400	347.2622100	90.3915499	Morimoto
2497	56800	2.5953077	0.1722258	12.5388900	10.3684300	341.8660100	156.0479469	1972 AU
2498	56800	2.5988250	0.1602643	12.7209000	45.4247200	258.8591700	253.6547908	Zagar
2499	56800	2.5992575	0.1720398	14.7393400	319.7967500	52.8886900	190.4243787	1999 XF24
2500	56800	2.6004973	0.0609767	15.5026600	92.3312900	27.0998800	260.9656366	Vodop'yanova
2501	56800	2.6007842	0.1702438	11.2383900	161.5520900	191.6002100	68.2042460	Eizaburo
2502	56800	2.6027688	0.0628476	10.1987600	222.9242500	63.7509600	251.0916723	1991 UT2
2503	56800	2.6032776	0.1605453	14.5533100	265.9925100	134.9486100	295.4822552	Akusekijima
2504	56800	2.6073819	0.0306583	3.1044400	122.5966300	311.3996300	108.3638028	Pontryagin
2505	56800	2.6103800	0.1198022	4.8698000	163.4352100	70.2852200	250.3602745	Consolmagno
2506	56800	2.6128035	0.1676770	12.9588700	115.8184100	198.8353600	318.0681590	Kvasnica
2507	56800	2.6174340	0.0409011	15.2045300	112.6032600	134.6882300	166.9457754	1999 JM78
2508	56800	2.6176166	0.2099637	19.8058300	338.7538100	133.3125200	92.7139341	Verbaandert
2509	56800	2.6183839	0.2414209	11.7605800	42.3157100	245.7990800	239.7581597	Wilkens
2510	56800	2.6198571	0.1761123	14.5383100	341.7417400	345.2068600	307.6885027	Marker
2511	56800	2.6216933	0.1138488	4.6883000	283.2522200	117.1609600	112.8803682	Matsushima
2512	56800	2.6217650	0.1055882	15.9232300	16.1990900	39.7866700	229.3340759	1981 VN
2513	56800	2.6251858	0.1442622	14.8147900	111.4783900	93.6704100	347.1633926	Povenmire
2514	56800	2.6260678	0.2139278	25.2220500	141.8643200	176.1735700	160.8181265	Shair
2515	56800	2.6281880	0.2631407	11.9465200	158.3564100	191.9334100	220.3049301	Janmerlin
2516	56800	2.6296662	0.1551843	15.9942200	145.8364900	109.8149000	71.8856202	Erikhovland
2517	56800	2.6298602	0.1147306	14.1433600	56.2392100	80.9705400	356.4459609	Karttunen
2518	56800	2.6303963	0.1458640	12.0701600	40.1228100	231.7447500	317.9741576	Assesse
2519	56800	2.6312651	0.1613371	14.3377400	238.7716800	39.3779300	272.4055666	Shustov
2520	56800	2.6359443	0.0446773	22.3778700	84.2789700	19.1723200	114.5665130	2000 EN201
2521	56800	2.6365207	0.0838100	6.9919100	293.6260500	64.5209500	306.0304999	Yabuuti
2522	56800	2.6377067	0.1624998	13.5548200	151.9444200	224.1190800	117.9066088	Kenzo
2523	56800	2.6419913	0.1844803	12.5432200	123.6274300	204.7576400	307.1535826	1993 UA3
2524	56800	2.6424551	0.0860535	3.6855500	279.5607700	122.1828900	254.0077395	Chanal
2525	56800	2.6429594	0.2032517	10.7690100	246.0025000	269.0327500	57.3281992	Brubeck
2526	56800	2.6450095	0.1751762	14.1626400	303.0886700	167.6001300	14.1087860	1991 SJ1
2527	56800	2.6462634	0.2824415	2.9790400	339.3684100	328.7972500	125.2172151	Skovoroda
2528	56800	2.6467279	0.0983512	12.2156200	232.0427100	330.1065300	253.3048726	Yamehoshinokawa
2529	56800	2.6479678	0.1365871	14.5325300	200.1904700	77.9023300	278.5152485	1999 VT52
2530	56800	2.6511120	0.1083206	12.1220300	229.1755700	304.8462900	216.2686014	Akim
2531	56800	2.6533401	0.1381798	13.4985300	59.0806000	164.0373200	331.2299975	Godwin
2532	56800	2.6536076	0.0130557	9.2737900	166.5088700	44.2020400	65.3730175	Bouchet
2533	56800	2.6536596	0.1502475	12.9256700	62.9737800	254.0788700	303.8648197	1997 KA
2534	56800	2.6570548	0.3937340	27.4925900	94.7957800	9.0157400	200.4642374	1998 WS
2535	56800	2.6577592	0.1754373	13.9761400	312.2071300	61.6821300	251.4528126	1998 WR
2536	56800	2.6643647	0.1745034	13.7012800	160.5940700	170.4466700	342.9355473	2000 GX90
2537	56800	2.6650395	0.1116987	12.7581600	315.1866100	197.2422000	108.0443639	Revelle
2538	56800	2.6666706	0.1423560	11.6996100	289.7925800	327.3946800	170.9890486	1998 DQ35
2539	56800	2.6670208	0.1758448	13.0963500	322.0368100	357.6284800	1.1262808	1995 DD
2540	56800	2.6672644	0.2065266	15.4644200	337.3808100	58.9247500	204.3040175	Peterhof
2541	56800	2.6681107	0.1848634	13.0736900	10.9373400	319.4387800	204.4040654	2001 AO17
2542	56800	2.6698114	0.2007083	13.3259800	287.4087900	27.4522200	67.5781159	Masakazu
2543	56800	2.6713972	0.1345366	9.4592300	292.6993800	179.7746800	53.6739814	Tentaikojo
2544	56800	2.6740208	0.1631561	11.9587000	288.3954200	323.4668600	299.1546652	Alisonliu
2545	56800	2.6744458	0.1383972	11.5797700	218.9889900	359.6226000	328.2800667	Degewij
2546	56800	2.6747706	0.1556657	11.3811700	97.7127400	5.6700500	207.0600090	Zvezdotchet
2547	56800	2.6750907	0.2324253	14.5709100	351.9878100	84.4387200	203.0232246	Nishimura
2548	56800	2.6759166	0.1188737	11.9707400	295.0436500	210.7240400	225.7200242	Piyashiriyama
2549	56800	2.6765677	0.1471783	12.5011700	120.9696900	108.5645200	228.6108634	Hank
2550	56800	2.6766411	0.1757748	12.5672600	164.7462200	176.1468800	345.3674804	Sadovnichij
2551	56800	2.6779889	0.1767707	13.0789700	351.3241400	314.8133400	127.7858791	2000 XF18
2552	56800	2.6789026	0.2287533	12.6822800	52.8948100	83.5651700	345.2382241	1988 BC
2553	56800	2.6796100	0.1279451	8.1330700	206.4178300	154.9546600	119.6622942	1993 EN
2554	56800	2.6804659	0.0477376	12.7834900	291.3455900	112.7581900	328.7582774	1999 JS82
2555	56800	2.6806966	0.1051567	13.4888700	157.1093800	23.0979900	53.1180105	1998 SJ141
2556	56800	2.6811895	0.1725137	12.1288600	31.5582900	281.1473800	150.0258040	1999 RK104
2557	56800	2.6816739	0.1793604	12.7805600	26.1550800	341.9264200	119.7907235	Evgenifedorov
2558	56800	2.6835429	0.1880074	11.8351600	64.0686300	312.4726500	2.2419610	Goldreich
2559	56800	2.6837870	0.1276734	12.5854100	281.5280900	199.6236400	152.8758050	Idamiyoshi
2560	56800	2.6846452	0.2073478	6.4558100	261.3495700	151.4135400	210.2499648	Heishu
2561	56800	2.6857663	0.1748067	11.2473000	54.5094000	204.9770800	196.2474258	Tommaso
2562	56800	2.6913029	0.1088654	13.3149100	26.8376900	193.9606800	29.9342043	Sutoku
2563	56800	2.6913680	0.0680904	22.7382500	293.0864700	106.3659500	313.3133408	Hluboka
2564	56800	2.6966792	0.1757954	7.6778500	126.4177900	261.6254500	165.4181907	1991 AD
2565	56800	2.7027852	0.0424453	9.3567200	23.8170500	109.9252000	116.2254526	1982 EE
2566	56800	2.7028515	0.1927917	6.3513100	63.0255100	204.3495000	172.1191288	Tsia
2567	56800	2.7036312	0.1777054	14.1960700	178.1914900	159.2869300	92.4024491	1999 NH3
2568	56800	2.7048394	0.0397755	7.8257900	27.3899800	33.0172100	71.7289199	Descartes
2569	56800	2.7099534	0.0246100	9.3147200	3.7816100	7.1847400	296.0483376	1999 CX54
2570	56800	2.7159976	0.1134516	2.9641200	0.2975700	85.0431000	54.2456105	Janacek
2571	56800	2.7221856	0.1415211	10.6431200	94.8932100	300.1317900	134.1252461	Holubov
2572	56800	2.7234688	0.1890548	5.6693900	339.1224900	332.3763800	159.9152428	Festou
2573	56800	2.7333353	0.0959214	15.2170900	76.4824600	293.9856200	244.5660295	1998 XG61
2574	56800	2.7341740	0.1126844	15.0930200	231.7766300	21.0062700	303.0888584	1998 UK20
2575	56800	2.7351459	0.2005397	13.7117800	55.7892200	310.5900500	178.5586974	1986 AB
2576	56800	2.7361403	0.0297485	10.8564200	300.3834000	28.6498900	77.4462604	Seurat
2577	56800	2.7363290	0.0731338	2.0419000	8.8076400	294.2340800	193.5787251	Federer
2578	56800	2.7365404	0.2484685	10.4985500	83.5147400	337.3417400	214.3611638	Louispharailda
2579	56800	2.7384787	0.1126851	2.7951000	52.1041300	328.6855000	277.5803864	Teddunham
2580	56800	2.7385606	0.1665607	4.1626800	171.5701300	227.6198800	128.2538023	Kobzar
2581	56800	2.7407789	0.2281861	33.8595400	235.5253200	139.7528100	226.2160895	1999 CV10
2582	56800	2.7434839	0.1212659	4.5395300	239.5835600	131.8141000	218.2030232	Holstein
2583	56800	2.7446419	0.2418923	6.6966300	131.0418000	230.8605400	300.5269695	Ludibunda
2584	56800	2.7477852	0.0514942	3.4853800	295.6817000	180.5057400	170.1181673	Waland
2585	56800	2.7502241	0.3269652	35.9554300	314.9977200	79.0974900	359.5329903	Dogen
2586	56800	2.7539746	0.1286772	4.9549700	205.1422900	346.8344500	200.8432849	Kowalski
2587	56800	2.7571668	0.1211987	8.9309000	272.9404800	188.4361200	76.2804617	Esquibel
2588	56800	2.7575309	0.2376141	8.7953600	104.4788400	261.3272100	248.1779869	Valujki
2589	56800	2.7578869	0.3615805	31.4286100	245.4898300	186.5231900	330.4326843	Lawrence
2590	56800	2.7624894	0.0654656	3.6992800	14.1755800	45.3527300	287.4117788	Suzhousanzhong
2591	56800	2.7651599	0.1472285	10.3516300	4.2894400	56.0840500	75.8914229	Misto
2592	56800	2.7671077	0.1143261	5.7101300	4.4046200	3.3465700	334.8221395	1991 RN10
2593	56800	2.7672077	0.2953307	33.3909100	53.8864800	317.7313400	87.5890077	1994 PP
2594	56800	2.7709028	0.2270209	8.6798200	250.2405700	76.5481300	314.6700246	Fujiwara
2595	56800	2.7724758	0.0913812	10.2659900	124.7755600	88.3285200	252.9745742	Laon
2596	56800	2.7729779	0.1014634	5.0572700	123.3513900	185.3833000	76.5462464	Shcherbakovia
2597	56800	2.7734121	0.2038288	7.4111900	323.6693300	336.6763400	190.2435998	Lubomir
2598	56800	2.7743532	0.1366723	35.1625400	158.9245400	269.4506800	348.6854803	1999 TD273
2599	56800	2.7749277	0.0660086	7.4989600	24.0581200	277.9998200	316.3510848	Viscardy
2600	56800	2.7772549	0.1624854	8.7700500	124.4667700	194.9059600	257.1040420	Tasman
2601	56800	2.7787858	0.1552193	10.3061900	237.6647000	94.3526500	125.9053496	1993 LF2
2602	56800	2.7790670	0.2390810	9.7957300	348.0894100	66.7608300	327.4426646	Patrickmichel
2603	56800	2.7792567	0.2857820	8.8914100	205.3542000	206.4922300	3.2449175	Flagsymphony
2604	56800	2.7799132	0.1370995	8.8165000	288.2870900	358.4456500	105.4935655	1989 OD
2605	56800	2.7803775	0.1663812	9.5216700	223.1831800	167.4485000	205.1335204	Godaisan
2606	56800	2.7814862	0.1566943	8.7307300	160.6143200	44.3484300	118.4786162	1994 GP
2607	56800	2.7820182	0.2302819	16.2031000	201.9578800	232.2097300	111.5235344	Billward
2608	56800	2.7820809	0.1687605	10.2856400	248.5743000	89.3694800	132.5133271	1994 WC2
2609	56800	2.7849138	0.1622419	8.6813800	59.3715500	348.5790100	292.8011799	1986 QS
2610	56800	2.7852637	0.0978327	9.9172300	344.3163700	152.7028700	76.4721634	1990 BN
2611	56800	2.7852693	0.0844421	1.7016600	255.0187200	110.1497000	355.3874300	Declercq
2612	56800	2.7852854	0.1385421	8.5041400	354.5873800	81.6552600	8.1598707	Reiki
2613	56800	2.7855251	0.0919326	9.5378600	164.6040900	128.7004500	11.6155332	Sasandford
2614	56800	2.7861218	0.2322174	8.2553800	314.0337400	30.4111800	286.5576197	Ellenbeth
2615	56800	2.7867650	0.0905453	6.7216700	280.9621500	348.4064000	157.7759342	1997 CB22
2616	56800	2.7868156	0.2318751	8.9804000	181.5187500	280.2843500	13.3896541	Vojno-Yasenetsky
2617	56800	2.7885454	0.1722116	8.7332100	147.5714000	205.9168500	293.2908877	Elmer
2618	56800	2.7894337	0.2083527	7.5349200	334.3980100	315.0400900	301.9926872	1992 ST1
2619	56800	2.7926258	0.1318750	8.1830200	339.3092600	298.2512500	40.0986246	1997 YE14
2620	56800	2.7926983	0.3208610	32.7022700	113.1282100	23.4231800	338.2240033	Davehiggins
2621	56800	2.7941791	0.2341157	6.3951700	102.3639100	288.6340000	332.3990850	1983 CQ3
2622	56800	2.7943876	0.1702678	7.0651100	175.9772700	301.5586200	222.2969262	Kennoguchi
2623	56800	2.7958985	0.1798769	7.8780000	92.2598400	28.4727000	120.3626589	Karl Marx
2624	56800	2.7977539	0.1779380	7.2398500	311.4670900	313.3256800	24.9889493	Rimskij-Korsakov
2625	56800	2.7982649	0.1063827	3.4002400	6.2506800	346.1199600	102.3141968	Giblin
2626	56800	2.8005207	0.1961378	8.1238600	51.7052200	317.6415300	309.5074878	Benfranklin
2627	56800	2.8034260	0.0780098	7.3795100	25.8802400	203.9379600	99.2864502	Occidental
2628	56800	2.8043712	0.1758393	9.2139300	264.6793900	186.2171800	82.2287453	Houtgast
2629	56800	2.8089506	0.1345478	9.0867600	283.4519800	142.9171700	317.1829829	Haas
2630	56800	2.8089693	0.1528388	9.0864000	304.4490000	18.8096500	295.8177346	Kushiro
2631	56800	2.8139563	0.1660458	10.2800200	337.3918400	357.0406300	139.8431182	1998 RA68
2632	56800	2.8367283	0.0888005	2.1637200	214.8016300	168.4668800	202.4523188	Klementinum
2633	56800	2.8375223	0.2105587	12.3686600	58.4046800	324.2986000	171.1426588	Taco
2634	56800	2.8460187	0.0360862	2.7802800	151.4881700	141.1205100	38.2615820	Emimar
2635	56800	2.8460528	0.0811930	1.5110400	153.0677400	202.2779200	13.8875316	Wightman
2636	56800	2.8476633	0.0794331	1.7440800	359.6906300	3.9987100	319.1430844	Obraztsova
2637	56800	2.8495557	0.0536699	1.0425100	57.1873700	244.6718600	257.1280465	Ivanova
2638	56800	2.8503793	0.0796310	1.1445400	59.2705000	323.0002100	267.5485404	Johanmohr
2639	56800	2.8534230	0.0131460	3.2711700	131.2327400	102.5565000	351.8499467	Liedeke
2640	56800	2.8535759	0.0676405	2.4221700	245.4619500	159.3915600	34.2966781	Nobuhisa
2641	56800	2.8557387	0.0694631	1.5670400	339.3768300	354.9241400	44.3529406	Pythagoras
2642	56800	2.8586824	0.0703510	3.0866300	314.6542900	73.0584500	339.4431954	Santana
2643	56800	2.8604387	0.1551095	12.9739400	245.1447300	159.6896300	276.6174904	1990 QZ5
2644	56800	2.8652933	0.1350504	12.7734800	301.6723900	308.4149600	346.7988102	2000 NQ25
2645	56800	2.8675634	0.0401839	2.2673800	219.1670400	153.9332200	272.4553179	Kyogoku
2646	56800	2.8690325	0.2095200	7.9845200	239.5533600	346.9864300	0.0858436	1998 WD24
2647	56800	2.8713969	0.0615297	2.8475300	181.3293400	137.3925900	82.7644742	Tachibana
2648	56800	2.8753152	0.3345397	2.0455900	107.8728100	252.9658100	157.4701414	Aoshima
2649	56800	2.8759147	0.0062741	1.2245700	247.3014600	244.8400900	65.1605488	Van Lierde
2650	56800	2.8798826	0.2337344	11.1244600	69.1517000	6.1851100	1.4340446	Meech
2651	56800	2.8800750	0.3196257	13.6974500	115.5945500	193.2121200	296.4203730	1990 MC
2652	56800	2.8804998	0.0174596	0.9454000	298.2498300	303.8314100	278.7135431	1995 FG1
2653	56800	2.8858485	0.0856348	2.0998800	330.2049900	23.7188400	184.6052635	Sokolov
2654	56800	2.8901101	0.0780151	2.5777600	203.0273900	149.4002700	64.9388557	1998 QP47
